name,sub_network,category,lock_family,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa,jump_type,log_residual_eta,p,q,exp_a_2,exp_b_3,exp_c_5,exp_d_7,exp_other
CeH9,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.65217,0,1.91727,rational,1.875,0.0220461,1.91542,0.0211044,,,,0.0213283,15,8,,,,,
CeH9,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.65217,0,3.99119,integer,4,0.00220838,3.98863,0.0028515,,,,-0.00284655,,,2,0,0,0,
CeH9,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.65217,0,76.4843,rational,76.8,0.00412733,76.4598,0.0044494,,,,-0.00443953,384,5,,,,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,6.13333,0,1.85672,rational,1.875,0.00984374,1.85529,0.0106229,,,,-0.0105676,15,8,,,,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,gap(Δ)→Debye,2,6.13333,0,3.30331,rational,3.33333,0.00908853,3.30161,0.00960747,,,,-0.00956158,10,3,,,,,
CH4-H2 (clathrate),single,SC_HighPressure,mixed,Debye→electronic(E_F),1,6.13333,0,78.2044,rational,78.125,0.00101479,78.1843,0.000757986,,,,0.000758752,625,8,,,,,
CoH5,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,12.8947,0,1.86283,rational,1.875,0.00653278,1.85981,0.00816698,,,,-0.00813433,15,8,,,,,
CoH5,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,12.8947,0,6.92212,rational,6.85714,0.00938691,6.91464,0.00831525,,,,0.00835046,48,7,,,,,
CoH5,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,12.8947,0,104.204,rational,104.167,0.0003567,104.148,0.000183721,,,,-0.000182416,625,6,,,,,
Cr3Si,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,76.5957,0,1.8024,integer,2,0.109629,1.78505,0.120417,,,,-0.113701,,,1,0,0,0,
Cr3Si,single,SC_Binary,integer,gap(Δ)→Debye,2,76.5957,0,42.4964,integer,42,0.0116819,42.2236,0.00529676,,,,0.00530969,,,1,1,0,1,
Cr3Si,single,SC_Binary,integer,Debye→electronic(E_F),1,76.5957,0,196.632,integer,196,0.0032147,196.001,5.15789e-06,,,,5.10203e-06,,,2,0,0,2,
CrH6,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,12.381,0,1.8512,rational,1.875,0.0128582,1.84832,0.014437,,,,-0.0143315,15,8,,,,,
CrH6,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,12.381,0,6.68808,rational,6.66667,0.00320165,6.68114,0.00216631,,,,0.00216815,20,3,,,,,
CrH6,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,12.381,0,102.655,rational,102.857,0.00196571,102.602,0.00248579,,,,-0.00248225,720,7,,,,,
Cs3C60,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,3.0303,0,1.75826,rational,1.75,0.00469801,1.75759,0.00431872,,,,0.00432776,7,4,,,,,
Cs3C60,single,SC_Molecular,rational,gap(Δ)→Debye,2,3.0303,0,1.72347,rational,1.71429,0.00532702,1.72303,0.00507435,,,,0.00508537,12,7,,,,,
Cs3C60,single,SC_Molecular,rational,Debye→electronic(E_F),1,3.0303,0,406.158,rational,405,0.00285144,406.107,0.00272481,,,,0.0027296,405,1,,,,,
CsC8,single,SC_Binary,rational,thermal@Tc→gap(Δ),3,22500,0,1.74068,rational,1.75,0.00535555,0.348136,4.02678,,,,-1.61478,7,4,,,,,
CsC8,single,SC_Binary,rational,gap(Δ)→Debye,2,22500,0,12926,rational,10000,0.226365,2585.2,2.86817,,,,-1.35278,10000,1,,,,,
CsC8,single,SC_Binary,rational,Debye→electronic(E_F),1,22500,0,451.287,rational,450,0.00285144,90.2574,3.98574,,,,-1.60658,450,1,,,,,
CuMo6S8,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,18.0556,0,1.82664,rational,1.8,0.0145826,1.82249,0.0123409,,,,0.012417,9,5,,,,,
CuMo6S8,single,SC_Binary,mixed,gap(Δ)→Debye,2,18.0556,0,9.88459,rational,9.8,0.00855758,9.86963,0.00705511,,,,0.00707998,49,5,,,,,
CuMo6S8,single,SC_Binary,mixed,Debye→electronic(E_F),1,18.0556,0,345.16,rational,345.6,0.0012747,344.899,0.00203281,,,,-0.00203042,1728,5,,,,,
EuMo6S8,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,30.7692,0,1.83887,rational,1.875,0.019648,1.83176,0.0236073,,,,-0.0233314,15,8,,,,,
EuMo6S8,single,SC_Binary,mixed,gap(Δ)→Debye,2,30.7692,0,16.7327,rational,16.6667,0.00394553,16.6895,0.00137044,,,,0.00136706,50,3,,,,,
EuMo6S8,single,SC_Binary,mixed,Debye→electronic(E_F),1,30.7692,0,342.333,rational,342.857,0.00153026,341.892,0.00282321,,,,-0.00281855,2400,7,,,,,
FeH5,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,11.9565,0,1.89204,rational,1.875,0.00900667,1.8892,0.00751494,,,,0.0075448,15,8,,,,,
FeH5,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,11.9565,0,6.31938,rational,6.25,0.0109786,6.31305,0.00998656,,,,0.0100375,25,4,,,,,
FeH5,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,11.9565,0,94.9461,rational,94.5,0.00469801,94.8985,0.0041991,,,,0.00420806,189,2,,,,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,4.4,0,3.16487,rational,3.2,0.0111004,3.16312,0.01166,,,,-0.0115919,16,5,,,,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,gap(Δ)→Debye,2,4.4,0,1.39026,rational,1.4,0.00700364,1.38975,0.0073751,,,,-0.00734836,7,5,,,,,
FeSe (monolayer on STO),single,SC_IronBased,mixed,Debye→electronic(E_F),1,4.4,0,0.479526,rational,0.5,0.0426973,0.479437,0.0428896,,,,-0.0419956,1,2,,,,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,16.5517,0,1.76069,rational,1.75,0.00606895,1.75702,0.00399659,,,,0.0040034,7,4,,,,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,gap(Δ)→Debye,2,16.5517,0,9.40073,rational,9.375,0.00273672,9.38769,0.00135148,,,,0.00135268,75,8,,,,,
FeSe0.5Te0.5,single,SC_IronBased,mixed,Debye→electronic(E_F),1,16.5517,0,0.483522,rational,0.5,0.03408,0.483186,0.0347977,,,,-0.0342064,1,2,,,,,
FeSe0.7Te0.3,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,12.25,0,1.74068,rational,1.75,0.00535555,1.738,0.0069061,,,,-0.00688076,7,4,,,,,
FeSe0.7Te0.3,single,SC_IronBased,mixed,gap(Δ)→Debye,2,12.25,0,7.03749,integer,7,0.00532702,7.03026,0.00430483,,,,0.00431354,,,0,0,0,1,
FeSe0.7Te0.3,single,SC_IronBased,mixed,Debye→electronic(E_F),1,12.25,0,0.473654,rational,0.5,0.0556233,0.473411,0.0561655,,,,-0.0546442,1,2,,,,,
FeSe1-xSx (x=0.17),single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,25,0,2.08881,rational,2.14286,0.025873,2.08225,0.0291072,,,,-0.0286923,15,7,,,,,
FeSe1-xSx (x=0.17),single,SC_IronBased,mixed,gap(Δ)→Debye,2,25,0,11.9685,integer,12,0.00263037,11.9434,0.00473541,,,,-0.00472783,,,2,1,0,0,
FeSe1-xSx (x=0.17),single,SC_IronBased,mixed,Debye→electronic(E_F),1,25,0,0.464181,rational,0.428571,0.0767143,0.463694,0.0757461,,,,0.0787684,3,7,,,,,
GaH3,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,8.83721,0,1.84863,integer,2,0.0818842,1.84657,0.0830874,,,,-0.0798173,,,1,0,0,0,
GaH3,single,SC_HighPressure,integer,gap(Δ)→Debye,2,8.83721,0,4.78042,integer,5,0.0459335,4.77688,0.0467087,,,,-0.0456503,,,0,0,1,0,
GaH3,single,SC_HighPressure,integer,Debye→electronic(E_F),1,8.83721,0,87.0339,integer,90,0.03408,87.0017,0.0344631,,,,-0.033882,,,1,2,1,0,
GdH9,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,8.77551,0,1.89462,rational,1.875,0.0103531,1.89253,0.0092602,,,,0.0093059,15,8,,,,,
GdH9,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,8.77551,0,4.63182,rational,4.66667,0.00752405,4.62841,0.00826556,,,,-0.00823236,14,3,,,,,
GdH9,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,8.77551,0,78.263,rational,78.4,0.00175013,78.2343,0.00211863,,,,-0.00211576,392,5,,,,,
GeH4,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,25.3333,0,1.85672,integer,2,0.0771667,1.85081,0.080608,,,,-0.0775238,,,1,0,0,0,
GeH4,single,SC_HighPressure,integer,gap(Δ)→Debye,2,25.3333,0,13.6441,integer,14,0.0260837,13.6151,0.0282668,,,,-0.0278779,,,1,0,0,1,
GeH4,single,SC_HighPressure,integer,Debye→electronic(E_F),1,25.3333,0,137.422,integer,135,0.017624,137.276,0.0165801,,,,0.0167187,,,0,3,1,0,
H3S,single,SC_HighPressure,rational,thermal@Tc→gap(Δ),3,6.40394,0,1.74354,rational,1.75,0.00370742,1.74213,0.00451608,,,,-0.00450729,7,4,,,,,
H3S,single,SC_HighPressure,rational,gap(Δ)→Debye,2,6.40394,0,3.67296,rational,3.6,0.0198645,3.67099,0.0193382,,,,0.0195275,18,5,,,,,
H3S,single,SC_HighPressure,rational,Debye→electronic(E_F),1,6.40394,0,71.4124,rational,71.4286,0.000226182,71.3933,0.000494656,,,,-0.000494322,500,7,,,,,
H6SBr,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.56522,0,1.91727,rational,1.875,0.0220461,1.91544,0.0211151,,,,0.0213387,15,8,,,,,
H6SBr,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.56522,0,3.94583,integer,4,0.013728,3.94333,0.0143711,,,,-0.0142688,,,2,0,0,0,
H6SBr,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.56522,0,78.6973,rational,78.75,0.000669568,78.6724,0.000986883,,,,-0.000985883,315,4,,,,,
H6SCl,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.00787,0,1.91886,rational,1.875,0.022856,1.91717,0.0219944,,,,0.0222415,15,8,,,,,
H6SCl,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.00787,0,3.65211,rational,3.6,0.0142679,3.64996,0.0136886,,,,0.0137824,18,5,,,,,
H6SCl,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.00787,0,78.2327,rational,78.125,0.00137674,78.2097,0.00108341,,,,0.00108357,625,8,,,,,
Hf,single,SC_TypeII,integer,thermal@Tc→gap(Δ),3,1861.54,0,1.78531,integer,2,0.120253,1.36753,0.46249,,,,-0.380141,,,1,0,0,0,
Hf,single,SC_TypeII,integer,gap(Δ)→Debye,2,1861.54,0,1042.7,integer,1050,0.00700364,880.03,0.193141,,,,-0.176589,,,1,1,2,1,
Hf,single,SC_TypeII,integer,Debye→electronic(E_F),1,1861.54,0,369.235,integer,375,0.0156143,340.433,0.101538,,,,-0.0967077,,,0,1,3,0,
HfH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,4.76596,0,1.97524,integer,2,0.0125367,1.97405,0.0131436,,,,-0.0130599,,,1,0,0,0,
HfH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,4.76596,0,2.41285,integer,2,0.171106,2.41189,0.170775,,,,0.187263,,,1,0,0,0,
HfH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,4.76596,0,71.4921,integer,72,0.00710399,71.4778,0.00730516,,,,-0.00727921,,,3,2,0,0,
Hg,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,23.1325,0,2.06924,integer,2,0.0334613,2.06322,0.0306424,,,,0.0311207,,,1,0,0,0,
Hg,single,SC_TypeI,integer,gap(Δ)→Debye,2,23.1325,0,11.1792,integer,12,0.0734179,11.1576,0.0755029,,,,-0.0727858,,,2,1,0,0,
Hg,single,SC_TypeI,integer,Debye→electronic(E_F),1,23.1325,0,1075.84,integer,1080,0.00387091,1074.79,0.00484492,,,,-0.00483575,,,3,3,1,0,
HgBa2Ca2Cu3O8 (Hg-1223),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,3.18519,0,2.57878,rational,2.57143,0.00285144,2.57775,0.00245202,,,,0.00245476,18,7,,,,,
HgBa2Ca2Cu3O8 (Hg-1223),single,SC_Oxide,mixed,gap(Δ)→Debye,2,3.18519,0,1.23515,rational,1.25,0.0120219,1.23482,0.0122921,,,,-0.0122183,5,4,,,,,
HgBa2Ca2Cu3O8 (Hg-1223),single,SC_Oxide,mixed,Debye→electronic(E_F),1,3.18519,0,40.4809,rational,40.5,0.000472392,40.4755,0.00060594,,,,-0.000605121,81,2,,,,,
In,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,37.8299,0,1.80363,integer,2,0.108872,1.79506,0.11417,,,,-0.108109,,,1,0,0,0,
In,single,SC_TypeI,integer,gap(Δ)→Debye,2,37.8299,0,20.9743,integer,21,0.00122703,20.9078,0.00441135,,,,-0.00440014,,,0,1,0,1,
In,single,SC_TypeI,integer,Debye→electronic(E_F),1,37.8299,0,850.998,integer,840,0.0129236,849.649,0.0113565,,,,0.0114214,,,3,1,1,1,
InH3,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,12,0,1.85672,integer,2,0.0771667,1.85392,0.078794,,,,-0.0758449,,,1,0,0,0,
InH3,single,SC_HighPressure,integer,gap(Δ)→Debye,2,12,0,6.463,integer,6,0.0716386,6.4565,0.070704,,,,0.0733279,,,1,1,0,0,
InH3,single,SC_HighPressure,integer,Debye→electronic(E_F),1,12,0,116.045,integer,120,0.03408,115.987,0.0346002,,,,-0.0340136,,,3,1,1,0,
InH5,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,14.0741,0,1.84813,rational,1.875,0.0145407,1.84486,0.0163388,,,,-0.0162053,15,8,,,,,
InH5,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,14.0741,0,7.61532,rational,7.71429,0.0129959,7.60634,0.0141921,,,,-0.0140923,54,7,,,,,
InH5,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,14.0741,0,137.422,rational,137.2,0.00161492,137.341,0.00102578,,,,0.00102717,686,5,,,,,
Ir,single,SC_TypeII,integer,thermal@Tc→gap(Δ),3,3818.18,0,1.79343,integer,2,0.115184,0.932627,1.14448,,,,-0.762897,,,1,0,0,0,
Ir,single,SC_TypeII,integer,gap(Δ)→Debye,2,3818.18,0,2128.99,integer,2100,0.013616,1447.75,0.450528,,,,-0.371927,,,2,1,2,1,
Ir,single,SC_TypeII,integer,Debye→electronic(E_F),1,3818.18,0,243.142,integer,243,0.00058519,204.242,0.189767,,,,-0.173756,,,0,5,0,0,
IrO2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,960,0,1.85672,rational,1.875,0.00984374,1.63265,0.148436,,,,-0.138404,15,8,,,,,
IrO2,single,SC_Binary,mixed,gap(Δ)→Debye,2,960,0,517.04,rational,518.4,0.00263037,475.443,0.0903523,,,,-0.0865001,2592,5,,,,,
IrO2,single,SC_Binary,mixed,Debye→electronic(E_F),1,960,0,171.65,rational,171.5,0.000874825,164.745,0.0410009,,,,-0.0401844,343,2,,,,,
K3C60,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,6.66667,0,1.93409,rational,1.875,0.03055,1.93247,0.0297369,,,,0.0301903,15,8,,,,,
K3C60,single,SC_Molecular,rational,gap(Δ)→Debye,2,6.66667,0,3.44693,rational,3.42857,0.00532702,3.44501,0.00477098,,,,0.00478354,24,7,,,,,
K3C60,single,SC_Molecular,rational,Debye→electronic(E_F),1,6.66667,0,338.465,rational,337.5,0.00285144,338.371,0.00257281,,,,0.00257742,675,2,,,,,
KC8,single,SC_Binary,rational,thermal@Tc→gap(Δ),3,714.286,0,1.82357,rational,1.8,0.0129236,1.65983,0.0844504,,,,-0.0810715,9,5,,,,,
KC8,single,SC_Binary,rational,gap(Δ)→Debye,2,714.286,0,391.697,rational,392,0.000773643,368.25,0.0644951,,,,-0.0624998,392,1,,,,,
KC8,single,SC_Binary,rational,Debye→electronic(E_F),1,714.286,0,406.158,rational,405,0.00285144,394.002,0.0279144,,,,-0.0275311,405,1,,,,,
La,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,28.9796,0,1.75252,integer,2,0.141214,1.74613,0.145387,,,,-0.135745,,,1,0,0,0,
La,single,SC_TypeI,integer,gap(Δ)→Debye,2,28.9796,0,16.536,integer,16,0.032412,16.4958,0.0300564,,,,0.0305171,,,4,0,0,0,
La,single,SC_TypeI,integer,Debye→electronic(E_F),1,28.9796,0,629.259,integer,630,0.00117745,628.495,0.00239467,,,,-0.00239175,,,1,2,1,1,
La2-xBaxCuO4 (x~0.125),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,11.8333,0,1.85672,rational,1.875,0.00984374,1.85396,0.0113482,,,,-0.0112848,15,8,,,,,
La2-xBaxCuO4 (x~0.125),single,SC_Oxide,mixed,gap(Δ)→Debye,2,11.8333,0,6.37324,rational,6.4,0.00419943,6.36692,0.00519627,,,,-0.00518215,32,5,,,,,
La2-xBaxCuO4 (x~0.125),single,SC_Oxide,mixed,Debye→electronic(E_F),1,11.8333,0,49.0332,integer,49,0.000676586,49.0089,0.000180829,,,,0.000181616,,,0,0,0,2,
La2-xSrxCuO4 (LSCO x~0.15),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,9.47368,0,2.13767,rational,2.14286,0.00242448,2.13513,0.00361971,,,,-0.00361385,15,7,,,,,
La2-xSrxCuO4 (LSCO x~0.15),single,SC_Oxide,mixed,gap(Δ)→Debye,2,9.47368,0,4.43177,rational,4.375,0.0128101,4.42825,0.0120257,,,,0.012098,35,8,,,,,
La2-xSrxCuO4 (LSCO x~0.15),single,SC_Oxide,mixed,Debye→electronic(E_F),1,9.47368,0,48.3522,rational,48.6,0.00512575,48.333,0.00552492,,,,-0.00550897,243,5,,,,,
LaBeH8,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.51351,0,1.94454,integer,2,0.0285204,1.94319,0.0292338,,,,-0.0288162,,,1,0,0,0,
LaBeH8,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.51351,0,2.83538,rational,2.85714,0.00767524,2.83407,0.00814107,,,,-0.00810728,20,7,,,,,
LaBeH8,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.51351,0,77.3635,rational,77.1429,0.00285144,77.3456,0.00262101,,,,0.00262415,540,7,,,,,
LaCeH18,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.61798,0,1.95582,integer,2,0.0225902,1.95444,0.0233129,,,,-0.0230435,,,1,0,0,0,
LaCeH18,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.61798,0,2.87244,rational,2.85714,0.00532702,2.87109,0.00485849,,,,0.00487062,20,7,,,,,
LaCeH18,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.61798,0,75.4294,rational,75.6,0.00226215,75.4116,0.00249814,,,,-0.00249517,378,5,,,,,
LaH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,4.4,0,2.46016,integer,2,0.187044,2.4588,0.186594,,,,0.206526,,,1,0,0,0,
LaH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,4.4,0,1.7885,integer,2,0.118254,1.78784,0.118666,,,,-0.112139,,,1,0,0,0,
LaH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,4.4,0,68.5722,integer,70,0.0208226,68.5595,0.0210108,,,,-0.0207933,,,1,0,1,1,
LaH8,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.91667,0,1.74068,rational,1.75,0.00535555,1.73895,0.00635706,,,,-0.00633431,7,4,,,,,
LaH8,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.91667,0,4.54804,rational,4.57143,0.00514322,4.54502,0.00581054,,,,-0.00579394,32,7,,,,,
LaH8,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.91667,0,73.2917,rational,73.1429,0.00203074,73.2674,0.00169957,,,,0.0017007,512,7,,,,,
LaO0.9F0.1FeAs,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,10.7692,0,1.82994,rational,1.8,0.0163629,1.82747,0.0150295,,,,0.0151458,9,5,,,,,
LaO0.9F0.1FeAs,single,SC_IronBased,mixed,gap(Δ)→Debye,2,10.7692,0,5.88501,rational,5.83333,0.00878074,5.8797,0.00788534,,,,0.00791772,35,6,,,,,
LaO0.9F0.1FeAs,single,SC_IronBased,mixed,Debye→electronic(E_F),1,10.7692,0,8.28894,rational,8.33333,0.00535555,8.2852,0.00580943,,,,-0.00579235,25,3,,,,,
LaSc2H24,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,3.62538,0,1.9633,integer,2,0.0186919,1.96241,0.0191564,,,,-0.0189739,,,1,0,0,0,
LaSc2H24,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,3.62538,0,1.84657,rational,1.875,0.0153953,1.84601,0.0157039,,,,-0.0155821,15,8,,,,,
LaSc2H24,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,3.62538,0,72.5282,integer,72,0.00728321,72.5172,0.00713238,,,,0.00715766,,,3,2,0,0,
LaSr2H18,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.92814,0,1.94567,integer,2,0.0279248,1.94422,0.0286913,,,,-0.0282863,,,1,0,0,0,
LaSr2H18,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.92814,0,3.04684,integer,3,0.0153742,3.04533,0.0148848,,,,0.014997,,,0,1,0,0,
LaSr2H18,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.92814,0,76.1913,rational,75.6,0.00776048,76.1724,0.00751394,,,,0.00754291,378,5,,,,,
LaSr3H24,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.88757,0,1.92264,rational,1.875,0.0247795,1.92122,0.0240572,,,,0.0243517,15,8,,,,,
LaSr3H24,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.88757,0,3.06223,integer,3,0.0203221,3.06072,0.0198385,,,,0.0200379,,,0,1,0,0,
LaSr3H24,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.88757,0,75.8084,rational,75.6,0.00274917,75.7897,0.00250308,,,,0.00250612,378,5,,,,,
LaSrH12,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,6.125,0,1.95826,integer,2,0.0213136,1.95675,0.0221005,,,,-0.0218622,,,1,0,0,0,
LaSrH12,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,6.125,0,3.12777,rational,3.125,0.000886514,3.12617,0.000373399,,,,0.00037433,25,8,,,,,
LaSrH12,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,6.125,0,75.7846,rational,75.6,0.00243596,75.7652,0.00217986,,,,0.0021828,378,5,,,,,
LaSrH21,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.0237,0,1.92492,rational,1.875,0.0259336,1.9237,0.0253181,,,,0.0256418,15,8,,,,,
LaSrH21,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.0237,0,2.60982,rational,2.625,0.00581613,2.60872,0.00623977,,,,-0.00622122,21,8,,,,,
LaSrH21,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.0237,0,75.5388,rational,75.6,0.000809592,75.5229,0.00102031,,,,-0.00102036,378,5,,,,,
LaThH12,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.66667,0,1.93409,rational,1.875,0.03055,1.93271,0.0298589,,,,0.0303145,15,8,,,,,
LaThH12,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.66667,0,2.92989,integer,3,0.0239281,2.9285,0.0244146,,,,-0.0241219,,,0,1,0,0,
LaThH12,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.66667,0,75.0881,integer,75,0.00117274,75.0702,0.00093551,,,,0.000935562,,,0,1,2,0,
LaYH20,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,4.42688,0,1.97231,integer,2,0.0140397,1.97121,0.0146043,,,,-0.0144996,,,1,0,0,0,
LaYH20,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,4.42688,0,2.24451,rational,2.25,0.00244386,2.24368,0.0028159,,,,-0.00281284,9,4,,,,,
LaYH20,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,4.42688,0,72.5282,integer,72,0.00728321,72.5148,0.00709903,,,,0.00712456,,,3,2,0,0,
Li2MgH16,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,3.06554,0,1.96271,integer,2,0.0189997,1.96195,0.0193925,,,,-0.0192083,,,1,0,0,0,
Li2MgH16,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,3.06554,0,1.56189,rational,1.6,0.0243988,1.56149,0.0246621,,,,-0.0243631,8,5,,,,,
Li2MgH16,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,3.06554,0,68.0265,rational,67.5,0.00773942,68.0177,0.00761194,,,,0.00764037,135,2,,,,,
LiFeAs,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,15,0,1.80515,rational,1.8,0.00285144,1.80174,0.000967648,,,,0.0009662,9,5,,,,,
LiFeAs,single,SC_IronBased,mixed,gap(Δ)→Debye,2,15,0,8.30957,rational,8.33333,0.00285959,8.29913,0.00412185,,,,-0.00411245,25,3,,,,,
LiFeAs,single,SC_IronBased,mixed,Debye→electronic(E_F),1,15,0,6.44695,rational,6.42857,0.00285144,6.4429,0.0022243,,,,0.00222663,45,7,,,,,
LuB12,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,2333.33,0,1.82357,integer,2,0.0967515,1.28868,0.551973,,,,-0.439529,,,1,0,0,0,
LuB12,single,SC_Binary,integer,gap(Δ)→Debye,2,2333.33,0,1279.54,integer,1280,0.000356827,1029.33,0.243521,,,,-0.217952,,,8,0,1,0,
LuB12,single,SC_Binary,integer,Debye→electronic(E_F),1,2333.33,0,85.2577,integer,84,0.0147516,76.9218,0.0920178,,,,-0.0880275,,,2,1,0,1,
LuH3,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,54.8387,0,1.8717,integer,2,0.0685493,1.85879,0.0759667,,,,-0.0732214,,,1,0,0,0,
LuH3,single,SC_HighPressure,integer,gap(Δ)→Debye,2,54.8387,0,29.2989,integer,30,0.0239281,29.1643,0.0286555,,,,-0.028252,,,1,1,1,0,
LuH3,single,SC_HighPressure,integer,Debye→electronic(E_F),1,54.8387,0,90.447,integer,90,0.0049419,90.2391,0.0026501,,,,0.00265314,,,1,2,1,0,
MgCNi3,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,43.75,0,1.74068,rational,1.75,0.00535555,1.7311,0.0109153,,,,-0.0108587,7,4,,,,,
MgCNi3,single,SC_Binary,mixed,gap(Δ)→Debye,2,43.75,0,25.1339,rational,25.2,0.00263037,25.0417,0.00632001,,,,-0.00630156,126,5,,,,,
MgCNi3,single,SC_Binary,mixed,Debye→electronic(E_F),1,43.75,0,165.779,rational,165.375,0.00243596,165.475,0.00060383,,,,0.000604504,1323,8,,,,,
